RBD;COD_DEPE;AGNO_EGRESO;MRUN;NEM;PERCENTIL;PUESTO_10;PUESTO_30
12610;2;2014;3713871;4.73;80;NO;NO
15854;3;2014;3851669;4.73;80;NO;NO
2411;2;2014;3863633;4.73;80;NO;NO
26219;3;2014;3866091;4.73;90;NO;NO
24900;1;2014;3881875;4.73;80;NO;NO
8927;1;2014;3893683;4.73;90;NO;NO
18082;3;2014;3919686;4.73;80;NO;NO
25876;3;2014;3995298;4.73;70;NO;NO
222;1;2014;3997976;4.73;100;NO;NO
9695;2;2014;4040960;4.73;100;NO;NO
10892;3;2014;4099404;4.73;90;NO;NO
4166;2;2014;4136289;4.73;100;NO;NO
4702;2;2014;4278299;4.73;90;NO;NO
16857;3;2014;4336312;4.73;70;NO;NO
10584;1;2014;4382715;4.73;100;NO;NO
22503;3;2014;4484830;4.73;90;NO;NO
8587;2;2014;4497417;4.73;90;NO;NO
40186;3;2014;4503882;4.73;90;NO;NO
10419;1;2014;4580127;4.73;90;NO;NO
1710;1;2014;4618747;4.73;80;NO;NO
13461;2;2014;4639138;4.73;80;NO;NO
24234;3;2014;4649324;4.73;80;NO;NO
11284;1;2014;4677174;4.73;90;NO;NO
8432;1;2014;4720814;4.73;90;NO;NO
14208;2;2014;4741078;4.73;80;NO;NO
6113;3;2014;4827242;4.73;90;NO;NO
26025;3;2014;4862781;4.73;90;NO;NO
4166;2;2014;4908467;4.73;100;NO;NO
20214;3;2014;4933254;4.73;80;NO;NO
12146;1;2014;4954359;4.73;70;NO;NO
16414;3;2014;5234172;4.73;90;NO;NO
3645;2;2014;5247714;4.73;90;NO;NO
9328;3;2014;5377294;4.73;60;NO;NO
16676;2;2014;5441161;4.73;80;NO;NO
8553;2;2014;5462145;4.73;80;NO;NO
25174;3;2014;5474952;4.73;80;NO;NO
19923;3;2014;5539198;4.73;80;NO;NO
9460;1;2014;5548057;4.73;80;NO;NO
10399;1;2014;5564613;4.73;90;NO;NO
22446;3;2014;5642869;4.73;90;NO;NO
25818;3;2014;5733213;4.73;90;NO;NO
7667;2;2014;5790153;4.73;90;NO;NO
17607;3;2014;5842763;4.73;100;NO;NO
40311;3;2014;5868531;4.73;100;NO;NO
31163;3;2014;5873914;4.73;70;NO;NO
15854;3;2014;5879737;4.73;80;NO;NO
25736;3;2014;5889020;4.73;60;NO;NO
11284;1;2014;5904264;4.73;90;NO;NO
11337;2;2014;5916179;4.73;90;NO;NO
24332;1;2014;5952156;4.73;70;NO;NO
14467;3;2014;5964863;4.73;70;NO;NO
13122;2;2014;6043349;4.73;90;NO;NO
26027;3;2014;6088483;4.73;70;NO;NO
26083;3;2014;6140567;4.73;90;NO;NO
2835;2;2014;6177990;4.73;100;NO;NO
25739;3;2014;6401488;4.73;80;NO;NO
25014;3;2014;6442553;4.73;80;NO;NO
25735;3;2014;6486756;4.73;70;NO;NO
25503;3;2014;6486807;4.73;80;NO;NO
15854;3;2014;6556429;4.73;80;NO;NO
25633;3;2014;6559548;4.73;90;NO;NO
25818;3;2014;6635831;4.73;90;NO;NO
24840;4;2014;6653710;4.73;60;NO;NO
10780;1;2014;6717443;4.73;50;NO;NO
40447;3;2014;6915498;4.73;100;NO;NO
40414;3;2014;6987150;4.73;80;NO;NO
31375;3;2014;7110362;4.73;90;NO;NO
11337;2;2014;7143405;4.73;90;NO;NO
12085;3;2014;7180059;4.73;80;NO;NO
17879;3;2014;7180346;4.73;80;NO;NO
10555;2;2014;7185527;4.73;80;NO;NO
22496;3;2014;7192342;4.73;60;NO;NO
14307;3;2014;7221868;4.73;90;NO;NO
12834;4;2014;7269288;4.73;50;NO;NO
8553;2;2014;7271571;4.73;80;NO;NO
22388;3;2014;7301055;4.73;70;NO;NO
20208;3;2014;7308714;4.73;50;NO;NO
10604;3;2014;7409204;4.73;80;NO;NO
13122;2;2014;7494481;4.73;90;NO;NO
16467;3;2014;7533681;4.73;80;NO;NO
22405;3;2014;7567142;4.73;80;NO;NO
199;2;2014;7578224;4.73;90;NO;NO
24896;4;2014;7617985;4.73;80;NO;NO
9917;3;2014;7656750;4.73;90;NO;NO
22066;3;2014;7688491;4.73;90;NO;NO
1710;1;2014;7707936;4.73;80;NO;NO
26143;3;2014;7712468;4.73;90;NO;NO
9829;3;2014;7833365;4.73;80;NO;NO
20044;3;2014;7885475;4.73;90;NO;NO
25818;3;2014;8008427;4.73;90;NO;NO
1675;1;2014;8033156;4.73;90;NO;NO
2973;2;2014;8144320;4.73;90;NO;NO
10398;1;2014;8146298;4.73;80;NO;NO
31167;3;2014;8147547;4.73;80;NO;NO
107;1;2014;8152229;4.73;90;NO;NO
25174;3;2014;8203889;4.73;80;NO;NO
40311;3;2014;8224893;4.73;100;NO;NO
4925;2;2014;8277445;4.73;90;NO;NO
16467;3;2014;8281230;4.73;80;NO;NO
11337;2;2014;8303816;4.73;90;NO;NO
22405;3;2014;8311506;4.73;80;NO;NO
14846;3;2014;8378964;4.73;80;NO;NO
25818;3;2014;8410022;4.73;90;NO;NO
1;2;2014;8446575;4.73;80;NO;NO
4557;2;2014;8486255;4.73;90;NO;NO
26333;1;2014;8489940;4.73;80;NO;NO
11337;2;2014;8490028;4.73;90;NO;NO
12085;3;2014;8512334;4.73;80;NO;NO
25818;3;2014;8515920;4.73;90;NO;NO
24896;4;2014;8543027;4.73;80;NO;NO
16754;2;2014;8549272;4.73;90;NO;NO
40406;3;2014;8564601;4.73;80;NO;NO
222;1;2014;8589647;4.73;100;NO;NO
24911;3;2014;8597156;4.73;70;NO;NO
15756;3;2014;8612674;4.73;90;NO;NO
31167;3;2014;8738815;4.73;80;NO;NO
26362;3;2014;8740360;4.73;80;NO;NO
8928;1;2014;8772714;4.73;80;NO;NO
26063;3;2014;8840148;4.73;70;NO;NO
26362;3;2014;8888236;4.73;80;NO;NO
9200;3;2014;8927416;4.73;80;NO;NO
26087;3;2014;8955619;4.73;60;NO;NO
7200;2;2014;9109422;4.73;90;NO;NO
5620;2;2014;9147815;4.73;90;NO;NO
25014;3;2014;9229062;4.73;80;NO;NO
14389;3;2014;9291377;4.73;80;NO;NO
15732;3;2014;9339534;4.73;60;NO;NO
17607;3;2014;9354374;4.73;100;NO;NO
31163;3;2014;9399268;4.73;70;NO;NO
15657;3;2014;9410164;4.73;100;NO;NO
24911;3;2014;9433205;4.73;70;NO;NO
16467;3;2014;9576993;4.73;80;NO;NO
40407;3;2014;9585254;4.73;70;NO;NO
40406;3;2014;9654151;4.73;80;NO;NO
25818;3;2014;9760842;4.73;90;NO;NO
12935;3;2014;9799473;4.73;90;NO;NO
13186;2;2014;9856621;4.73;100;NO;NO
31039;3;2014;9903959;4.73;90;NO;NO
17701;3;2014;10001185;4.73;80;NO;NO
9747;2;2014;10041203;4.73;70;NO;NO
10460;1;2014;10138973;4.73;70;NO;NO
25514;1;2014;10231464;4.73;90;NO;NO
2378;2;2014;10299664;4.73;100;NO;NO
24241;3;2014;10334074;4.73;90;NO;NO
12146;1;2014;10371031;4.73;70;NO;NO
24933;4;2014;10396432;4.73;90;NO;NO
22388;3;2014;10437354;4.73;70;NO;NO
8587;2;2014;10448607;4.73;90;NO;NO
12935;3;2014;10500406;4.73;90;NO;NO
9330;3;2014;10515977;4.73;90;NO;NO
18009;2;2014;10540844;4.73;80;NO;NO
17885;2;2014;10594162;4.73;100;NO;NO
9917;3;2014;10597132;4.73;90;NO;NO
25502;3;2014;10671028;4.73;60;NO;NO
16754;2;2014;10672840;4.73;90;NO;NO
24840;4;2014;10789736;4.73;60;NO;NO
16467;3;2014;10928916;4.73;80;NO;NO
4925;2;2014;10940639;4.73;90;NO;NO
22482;3;2014;10973114;4.73;70;NO;NO
11843;3;2014;11027729;4.73;40;NO;NO
24876;2;2014;11045379;4.73;70;NO;NO
9460;1;2014;11129379;4.73;80;NO;NO
10515;3;2014;11144000;4.73;80;NO;NO
25190;4;2014;11293715;4.73;90;NO;NO
24840;4;2014;11303769;4.73;60;NO;NO
25736;3;2014;11312004;4.73;60;NO;NO
9127;1;2014;11372657;4.73;80;NO;NO
24911;3;2014;11424764;4.73;70;NO;NO
11284;1;2014;11473744;4.73;90;NO;NO
11284;1;2014;11542092;4.73;90;NO;NO
20162;3;2014;11629352;4.73;90;NO;NO
1515;1;2014;11661837;4.73;70;NO;NO
25235;2;2014;11983690;4.73;90;NO;NO
24843;3;2014;12179078;4.73;90;NO;NO
13145;2;2014;12308388;4.73;80;NO;NO
5105;2;2014;12369235;4.73;90;NO;NO
8587;2;2014;12459431;4.73;90;NO;NO
24995;3;2014;12549411;4.73;80;NO;NO
26061;3;2014;12554724;4.73;50;NO;NO
1206;2;2014;12660500;4.73;90;NO;NO
25633;3;2014;12662677;4.73;90;NO;NO
14454;2;2014;12671515;4.73;100;NO;NO
3894;2;2014;12755926;4.73;90;NO;NO
17879;3;2014;12788348;4.73;80;NO;NO
26333;1;2014;12849832;4.73;80;NO;NO
12834;4;2014;12927082;4.73;50;NO;NO
40146;3;2014;12941281;4.73;100;NO;NO
20212;3;2014;12998732;4.73;70;NO;NO
611;2;2014;13008967;4.73;80;NO;NO
26030;4;2014;13011218;4.73;100;NO;NO
9917;3;2014;13080626;4.73;90;NO;NO
11287;2;2014;13096288;4.73;90;NO;NO
9200;3;2014;13099357;4.73;80;NO;NO
18009;2;2014;13110286;4.73;80;NO;NO
9690;2;2014;13179321;4.73;90;NO;NO
14307;3;2014;13200566;4.73;90;NO;NO
22066;3;2014;13287981;4.73;90;NO;NO
24754;1;2014;13323843;4.73;80;NO;NO
31395;3;2014;13343334;4.73;70;NO;NO
31388;3;2014;13434922;4.73;90;NO;NO
